kawasan,negeri,kodparlimen,namaparlimen,SPR_order,calon,parti,parti2,verified_handle,id,posts,followers,following,name,pronoun,bio,link,202111_post_count,202112_post_count,202201_post_count,202202_post_count,202203_post_count,202204_post_count,202205_post_count,202206_post_count,202207_post_count,202208_post_count,202209_post_count,202210_post_count,202211_post_count,L12M_active_min_0,L12M_active_min_1,L12M_active_min_5,L12M_active_min_10,L12M_active_min_15,L12M_active_min_20,L12M_active_min_25,L12M_active_min_30,L12M_active_min_35,L12M_active_min_40,L12M_active_min_45,L12M_active_min_50,L12M_active_min_55,L12M_active_min_60,L12M_active_min_65,L12M_active_min_70,L12M_active_min_75,L12M_active_min_80,L12M_active_min_85,L12M_active_min_90,L12M_active_min_95,L12M_active_min_100,min_monthly_posts,consistency_grade,common_word_top5,hashtag_top3,mentions_top3,location_top3
SEMENANJUNG,NEGERI SEMBILAN,P.127,JEMPOL,2,TAN SRI KHALID YUNUS,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,datokhalidyunus,5425552345.0,4.0,774.0,10.0,Dato Khalid Yunus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,D,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.127,JEMPOL,3,DATO' HAJI SHAMSHULKAHAR BIN HAJI MOHD DELI,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.127,JEMPOL,4,NORWANI AHMAT,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.128,SEREMBAN,1,LOKE SIEW FOOK,PAKATAN HARAPAN (PH),PH,lokesiewfook,7745341190.0,322.0,25833.0,88.0,Anthony Loke Siew Fook 🇲🇾,,"DAP Secretary-General, N9 Chairman 🚀  Mantan Menteri Pengangkutan Malaysia 🇲🇾  MP for Seremban • ADUN for Chennah, Negeri Sembilan",https://www.facebook.com/lokesiewfook,0.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,4.0,5.0,6.0,12.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"secara, institusi, wakili, menaruh, dibanjiri","#p128serembansejahtera x5, #PRU15 x3, #banjir2021 x2",,"Seremban (City) x11, Kampung Chennah x2, Kuala Lumpur, Malaysia x1"
SEMENANJUNG,NEGERI SEMBILAN,P.128,SEREMBAN,2,IZZAT LESLY,BEBAS (PEN),PEN,izzatlesly,7200164795.0,3.0,150.0,83.0,Izzat Lesly,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lcda, lcc, lda, lawat, layout",,,
SEMENANJUNG,NEGERI SEMBILAN,P.128,SEREMBAN,3,FELICIA WONG,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.128,SEREMBAN,4,SJN (B) MOHAMAD JANI,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.128,SEREMBAN,5,HAJI FADLI CHE ME,PERIKATAN NASIONAL (PN),PN,pakliecdam,47398270128.0,12.0,92.0,33.0,mohd Fadli Che me,,Allah bersama orang yang bersabar,http://www.facebook.com/fadhzley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lcu, lctf, lct, lcsscam, lcsdengan",,,Nilai x1
SEMENANJUNG,NEGERI SEMBILAN,P.129,KUALA PILAH,1,KAMARULZAMAN KAMDIAS,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.129,KUALA PILAH,2,EDDIN SYAZLEE,PERIKATAN NASIONAL (PN),PN,ybeddinsyazlee,8142861063.0,705.0,2105.0,28.0,YB Dato’ Eddin Syazlee Shith,,Ahli Parlimen Kuala Pilah/Timbalan Menteri di Jabatan Perdana Menteri (Ekonomi),,3.0,5.0,7.0,1.0,8.0,2.0,10.0,8.0,4.0,4.0,5.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"negera, ramai, situasi, seperti, kerja","#KeluargaMalaysia x4, #PilahPrihatin x2",,
SEMENANJUNG,NEGERI SEMBILAN,P.129,KUALA PILAH,3,AZMAN BIN IDRIS,PARTI WARISAN SABAH (WARISAN),WARISAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.129,KUALA PILAH,4,NOR AZMAN MOHAMAD,PAKATAN HARAPAN (PH),PH,una_n9,1097099907.0,512.0,2055.0,1040.0,Nor Azman Mohamad,,,,2.0,2.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lapor, lapan, lapkan, lapisan, lap",,@puazmanofficial x4,
SEMENANJUNG,NEGERI SEMBILAN,P.129,KUALA PILAH,5,DATO' HJ ADNAN HJ ABU HASSAN,BARISAN NASIONAL (BN),BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.130,RASAH,1,NG KIAN NAM,BARISAN NASIONAL (BN),BN,ngkiannam,4951347180.0,423.0,765.0,1427.0,Kian Nam Ng,,"Lawyer, Chief of MCA Youth Legal Bureau, Press columnist, Rasah resident",http://www.ngandfarah.com.my/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,D,"lcc, lcbcr, lca, lc, lbzyxslwdjgtvcsgsdhdpxdtnhvwwvl",,,
SEMENANJUNG,NEGERI SEMBILAN,P.130,RASAH,2,DAVID CHOONG,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.130,RASAH,3,CHA KEE CHIN,PAKATAN HARAPAN (PH),PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.131,REMBAU,1,HJ. NAZREE YUNUS,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.131,REMBAU,2,TOK MAT,BARISAN NASIONAL (BN),BN,mohamadhjhasan,685777798.0,2294.0,156034.0,58.0,Tok Mat,,Timbalan Presiden UMNO • Ketua UMNO Bahagian Rembau • Pengerusi Perhubungan UMNO N9,http://linktr.ee/mohamadhjhasan/,11.0,19.0,5.0,4.0,25.0,23.0,10.0,9.0,12.0,20.0,9.0,10.0,14.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"duanya, perlu, kewajaran, radikal, memungkiri","#PRNJOHOR x18, #UNDIBN x9, #UMNOsebuahperjuangan x5","@drasyrafwajdi x4, @abg.johari x2, @khalednordin x2","Rantau, Negeri Sembilan, Malaysia x19, Pusat Dagangan Dunia Putra,Kuala Lumpur (PWTC) x2, Badan Perhubungan UMNO Negeri Sembilan x2"
SEMENANJUNG,NEGERI SEMBILAN,P.131,REMBAU,3,JUFITRI JOHA,PAKATAN HARAPAN (PH),PH,jufitrijoha,3131773539.0,746.0,2618.0,1307.0,Jufitri Bin Joha,,Presiden Majlis Belia Malaysia @beliambm ke 22 (2018-2022),http://gptd-spain.blogspot.my/,5.0,8.0,4.0,3.0,12.0,12.0,5.0,5.0,10.0,8.0,18.0,11.0,11.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"lazimbilal, lazimi, langkahpahlawan, langkahnya, langkahmu",,"@beliambm x15, @reform_malaysia x6, @gpmmalaysia x5",
SEMENANJUNG,NEGERI SEMBILAN,P.131,REMBAU,4,CIKGU TINA,PARTI SOSIALIS MALAYSIA (PSM),PSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.131,REMBAU,5,RAMLY BIN AWALLUDIN,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.132,PORT DICKSON,1,CIKGU HAJI RAFIEI MUSTAPHA,PERIKATAN NASIONAL (PN),PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G,,,,
SEMENANJUNG,NEGERI SEMBILAN,P.132,PORT DICKSON,2,DATUK P.KAMALANATHAN,BARISAN NASIONAL (BN),BN,pkamalanathan,218515308.0,1570.0,4609.0,516.0,Kamalanathan Panchanathan,,BN P.132 Port Dickson Candidate GE-15 I am an Accredited Public Relations Practitioner & Former Member of Parliament [Hulu Selangor],http://www.pkamalanathan.blogspot.com/,12.0,5.0,11.0,24.0,33.0,16.0,25.0,22.0,27.0,23.0,26.0,16.0,45.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.0,B,"menjayakan, shah, tuan, sambutan, sedikit","#BarisanNasional x19, #PRU15 x11, #BNJohor x11","@drweekasiong x6, @datuk_sara x4, @ravenkumar_official x3","KKIPAerospace x2, Tiara Labuan Hotel x2, AIMST University x2"
SEMENANJUNG,NEGERI SEMBILAN,P.132,PORT DICKSON,3,RANI KULUP,BEBAS (PEN),PEN,ayahanda_abdul_rani_kulup,29539525312.0,696.0,14587.0,3902.0,Ayahanda Abdul Rani Kulup,,Lelaki yang dilahirkan hensem akan ada banyak musoh hodoh.,,10.0,10.0,6.0,14.0,18.0,18.0,29.0,6.0,9.0,3.0,9.0,4.0,10.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"shopi, bangnon, pado, mangso, vladmir",,,
SEMENANJUNG,NEGERI SEMBILAN,P.132,PORT DICKSON,4,DR. AHMAD IDHAM BIN AHMAD NADZRI,PARTI PEJUANG TANAHAIR (PEJUANG),PEJUANG,ahmad_idham,310670274.0,2407.0,107590.0,247.0,Dr Ahmad Idham,,Calon No 4 Parlimen Port Dickson P132 Gerakan Tanah Air - Pejuang #DrAI #GerakanTanahAir #Pejuang,,20.0,16.0,7.0,3.0,13.0,29.0,31.0,58.0,36.0,35.0,61.0,60.0,37.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,C,"kagum, memperkasakan, lauk, kariah, perkara","#HabPendidikanKhas x236, #Ampang x131, #DrAI x109","@saifuddinabd x5, @zayan.my x2, @let.repost x2",Kementerian Pendidikan Malaysia x1
SEMENANJUNG,NEGERI SEMBILAN,P.132,PORT DICKSON,5,DATO' SERI AMINUDDIN BIN HARUN,PAKATAN HARAPAN (PH),PH,dsaminuddinharun,11186165726.0,3047.0,7306.0,37.0,Aminuddin Harun,,• Akaun Instagram rasmi Dato' Seri Haji Aminuddin Harun  • Menteri Besar Negeri Sembilan Darul Khusus • ADUN Sikamat tiktok.com/@mbnogori9,https://www.facebook.com/dsaminuddinharun/,72.0,65.0,85.0,58.0,72.0,106.0,62.0,56.0,51.0,63.0,61.0,70.0,58.0,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,50.0,A+,"terbaik, menggalakkan, type, usahawan, pegawai","#CaroKito x787, #NegeriSembilanBersihMuafakatSejahtera x576, #IniNegeriSembilan x396","@daddyhood___ x2, @lokesiewfook x2, @solozsoloz x2",
